WarehouseCode,ProductKey,DateValue,WIPQty,DressMass,WIPMass
235,PCLWC-3M,2024-01-31,6.0,42.0,0.252
235,PCLWC-3M,2024-01-31,8.0,42.0,0.336
235,PCLWC-3M,2024-01-31,6.0,42.0,0.252
235,PCLWC-3M,2024-01-31,8.0,42.0,0.336
235,PCLWC-3M,2024-01-31,6.0,42.0,0.252
235,T710HEP,2024-01-31,22.0,54.0,1.188
235,T710HEP,2024-01-31,23.0,54.0,1.242
235,T610LAL,2024-01-31,18.0,40.0,0.72
235,P2P12PT,2024-01-31,5.0,56.4,0.282
235,DEWA135-1,2024-01-31,9.0,101.0,0.909
235,DEWA135-1,2024-01-31,4.0,101.0,0.404
235,DEWA135-1,2024-01-31,5.0,101.0,0.505
235,DEWA135-1,2024-01-31,4.0,101.0,0.404
235,T810WC2,2024-01-31,1.0,19.0,0.019
235,T810WC2,2024-01-31,13.0,19.0,0.247
235,T810WC2,2024-01-31,8.0,19.0,0.152
235,DELB100X410-4R,2024-01-31,3.0,104.0,0.312
235,DELB100X410-4R,2024-01-31,2.0,104.0,0.208
235,T710-ET1A,2024-01-31,1.0,120.4,0.1204
235,T710-ET1A,2024-01-31,2.0,120.4,0.2408
235,DELA90X320-6L,2024-01-31,20.0,67.0,1.34
235,T690EP,2024-01-31,8.0,38.8,0.3104
235,T690EP,2024-01-31,10.0,38.8,0.388
235,PPS9BHAXLA,2024-01-31,8.0,124.0,0.992
235,T710-ES4,2024-01-31,1.0,106.0,0.106
235,T390EPC,2024-01-31,3.0,10.2,0.0306
235,T690-ET4,2024-01-31,1.0,86.0,0.086
235,DAB,2024-01-31,2.0,0.91,0.00182
235,DAB,2024-01-31,201.0,0.91,0.18291
235,DELB100X410-4L,2024-01-31,6.0,110.0,0.66
235,DELA90X320-6R,2024-01-31,1.0,67.0,0.067
235,DELA90X320-6R,2024-01-31,12.0,67.0,0.804
235,DELB120X440-6R,2024-01-31,1.0,96.0,0.096
235,DELB120X440-6R,2024-01-31,2.0,96.0,0.192
235,T690HEPC,2024-01-31,3.0,42.4,0.1272
235,T690HEPC,2024-01-31,3.0,42.4,0.1272
235,T810HEP,2024-01-31,6.0,91.0,0.546
235,T810HEP,2024-01-31,14.0,91.0,1.274
235,T810HEP,2024-01-31,33.0,91.0,3.003
235,T810HEP,2024-01-31,4.0,91.0,0.364
235,T810HEP,2024-01-31,14.0,91.0,1.274
235,T810HEP,2024-01-31,9.0,91.0,0.819
235,T710LGHA,2024-01-31,4.0,89.4,0.3576
235,T510LG,2024-01-31,1.0,22.0,0.022
235,DLLB100X410-10R,2024-01-31,4.0,115.0,0.46
235,DLLB100X410-10R,2024-01-31,23.0,115.0,2.645
H53,1711-05-01D,2024-01-31,1.0,133.81,0.13381
H53,1711-05-01D,2024-01-31,3.0,133.81,0.40143
H53,1914-100-01G,2024-01-31,2.0,769.29,1.53858
H53,2042-201-01B,2024-01-31,2.0,118.84,0.23768
H53,2042-201-01B,2024-01-31,2.0,118.84,0.23768
H53,N16-21-11,2024-01-31,30.0,330.67,9.9201
H53,N16-21-11,2024-01-31,139.0,330.67,45.96313
H53,1880-200-02C,2024-01-31,6.0,320.24,1.92144
H53,1880-200-02C,2024-01-31,3.0,320.24,0.96072
H53,1880-200-02C,2024-01-31,1.0,320.24,0.32024
H53,1837-204-01A,2024-01-31,1.0,893.58,0.89358
H53,2034-202-03A,2024-01-31,6.0,1880.59,11.28354
H53,2034-202-03A,2024-01-31,7.0,1880.59,13.16413
H53,2034-202-03A,2024-01-31,15.0,1880.59,28.20885
H53,1914-200-01D,2024-01-31,1.0,879.06,0.87906
H53,N7535-2,2024-01-31,20.0,239.95,4.799
H53,1837-206-01A,2024-01-31,1.0,831.43,0.83143
H53,1837-206-01A,2024-01-31,1.0,831.43,0.83143
H53,1837-302-01A,2024-01-31,2.0,674.49,1.34898
H53,7498-4,2024-01-31,1.0,563.82,0.56382
H53,7498-4,2024-01-31,8.0,563.82,4.51056
H53,7498-4,2024-01-31,4.0,563.82,2.25528
H53,2037-203-03B,2024-01-31,9.0,1781.26,16.03134
H53,1990-106-01D,2024-01-31,26.0,2690.26,69.94676
H53,1990-106-01D,2024-01-31,1.0,2690.26,2.69026
H53,1990-106-01D,2024-01-31,5.0,2690.26,13.4513
H53,1631-203-04E,2024-01-31,1.0,801.5,0.8015
H53,2037-203-02B,2024-01-31,6.0,1583.49,9.50094
H53,2037-203-02B,2024-01-31,7.0,1583.49,11.08443
H53,2037-203-02B,2024-01-31,17.0,1583.49,26.91933
H53,1994-101-01C,2024-01-31,23.0,282.13,6.48899
H53,1994-101-01C,2024-01-31,6.0,282.13,1.69278
H53,2037-203-01B,2024-01-31,6.0,2057.04,12.34224
H53,1363-01-04F,2024-01-31,1.0,415.94,0.41594
H53,1837-103-01A,2024-01-31,1.0,638.2,0.6382
H53,1837-103-01A,2024-01-31,1.0,638.2,0.6382
H53,1837-205-01A,2024-01-31,1.0,827.81,0.82781
H53,2053-200-02A,2024-01-31,4.0,555.65,2.2226
H53,2034-202-01A,2024-01-31,5.0,1859.73,9.29865
H53,2034-202-01A,2024-01-31,12.0,1859.73,22.31676
H53,2034-202-01A,2024-01-31,10.0,1859.73,18.5973
H53,1837-100-01A,2024-01-31,1.0,610.08,0.61008
H53,1837-100-01A,2024-01-31,2.0,610.08,1.22016
H53,1671-00-03H,2024-01-31,16.0,366.5,5.864
H53,1990-208-01B,2024-01-31,2.0,2932.93,5.86586
H53,1990-208-01B,2024-01-31,27.0,2932.93,79.18911
H53,1990-208-01B,2024-01-31,31.0,2932.93,90.92083
H53,1837-303-01A,2024-01-31,1.0,661.34,0.66134
H53,1951-101-01C,2024-01-31,1.0,1783.98,1.78398
H53,1651-02-02,2024-01-31,1.0,288.03,0.28803
H53,1914-200-03D,2024-01-31,2.0,879.06,1.75812
H53,2053-300-01A,2024-01-31,2.0,523.9,1.0478
H53,1880-101-01A,2024-01-31,1.0,195.95,0.19595
H53,2062-200-01A,2024-01-31,1.0,359.25,0.35925
H53,1671-00-01H,2024-01-31,62.0,614.62,38.10644
H53,2037-203-04B,2024-01-31,3.0,1333.11,3.99933
H53,1671-00-02H,2024-01-31,2.0,296.2,0.5924
H53,1671-00-02H,2024-01-31,6.0,296.2,1.7772
H53,N7536-2,2024-01-31,20.0,341.55,6.831
H53,N7536-2,2024-01-31,1.0,341.55,0.34155
H53,2037-301-01A,2024-01-31,3.0,1471.0,4.413
H53,1651-0-01D,2024-01-31,32.0,272.16,8.70912
H53,1651-0-01D,2024-01-31,1.0,272.16,0.27216
H53,1651-0-01D,2024-01-31,4.0,272.16,1.08864
H53,1990-208-02B,2024-01-31,9.0,2846.29,25.61661
H53,1990-208-02B,2024-01-31,7.0,2846.29,19.92403
H53,1990-208-02B,2024-01-31,44.0,2846.29,125.23676
H53,1951-211-01D,2024-01-31,7.0,4358.11,30.50677
H53,2053-301-01A,2024-01-31,2.0,863.19,1.72638
H53,1951-308-01A,2024-01-31,1.0,1601.18,1.60118
H53,2034-202-02A,2024-01-31,16.0,1788.97,28.62352
H53,2034-202-02A,2024-01-31,7.0,1788.97,12.52279
H53,2034-202-02A,2024-01-31,59.0,1788.97,105.54923
H53,2034-202-02A,2024-01-31,24.0,1788.97,42.93528
H53,2053-200-04A,2024-01-31,1.0,553.38,0.55338
H53,2053-200-04A,2024-01-31,4.0,553.38,2.21352
H53,1837-203-01A,2024-01-31,2.0,908.09,1.81618
H53,1711-02-02G,2024-01-31,3.0,195.04,0.58512
H53,2053-200-03A,2024-01-31,1.0,776.55,0.77655
H53,N7534-2,2024-01-31,20.0,360.61,7.2122
H53,N7534-2,2024-01-31,1.0,360.61,0.36061
H53,1671-00-04H,2024-01-31,15.0,366.05,5.49075
H53,1671-00-04H,2024-01-31,1.0,366.05,0.36605
H53,1581-08-12F,2024-01-31,4.0,896.3,3.5852
H53,2045-105-01A,2024-01-31,2.0,1152.12,2.30424
H53,BK55386A,2024-01-31,12.0,1202.02,14.42424
H53,BK55387A,2024-01-31,4.0,2482.51,9.93004
H53,2031-301-01A,2024-01-31,36.0,850.49,30.61764
H53,2031-301-01A,2024-01-31,17.0,850.49,14.45833
H53,2031-301-01A,2024-01-31,7.0,850.49,5.95343
H53,2031-301-01A,2024-01-31,19.0,850.49,16.15931
H53,1951-102-01D,2024-01-31,2.0,2575.04,5.15008
H53,1951-102-01D,2024-01-31,5.0,2575.04,12.8752
H53,N7603-16,2024-01-31,16.0,488.07,7.80912
H53,N7603-16,2024-01-31,1.0,488.07,0.48807
H53,N7603-16,2024-01-31,2.0,488.07,0.97614
H53,N7603-16,2024-01-31,1.0,488.07,0.48807
H53,N7486-11,2024-01-31,6.0,263.54,1.58124
H53,N7486-11,2024-01-31,1.0,263.54,0.26354
H53,N7486-11,2024-01-31,25.0,263.54,6.5885
H53,N7486-11,2024-01-31,6.0,263.54,1.58124
H53,1979-203-04A,2024-01-31,1.0,1774.91,1.77491
H53,N7485-10,2024-01-31,17.0,385.55,6.55435
H53,N7485-10,2024-01-31,33.0,385.55,12.72315
H53,N7485-10,2024-01-31,41.0,385.55,15.80755
H53,N7485-10,2024-01-31,1.0,385.55,0.38555
H53,2047-101-01B,2024-01-31,1.0,1651.08,1.65108
H53,2047-203-01A,2024-01-31,1.0,1715.49,1.71549
H53,2042-203-01A,2024-01-31,1.0,2899.82,2.89982
H53,2042-203-02A,2024-01-31,1.0,2910.7,2.9107
H53,2042-203-03A,2024-01-31,1.0,2611.78,2.61178
H53,2042-203-03A,2024-01-31,2.0,2611.78,5.22356
H53,2042-203-04A,2024-01-31,1.0,2569.15,2.56915
H53,1671-02-03M,2024-01-31,3.0,668.14,2.00442
H53,1671-02-03M,2024-01-31,6.0,668.14,4.00884
H53,1671-02-03M,2024-01-31,2.0,668.14,1.33628
H53,2031-305-01B,2024-01-31,1.0,479.45,0.47945
H53,2031-305-01B,2024-01-31,26.0,479.45,12.4657
H53,2031-305-01B,2024-01-31,5.0,479.45,2.39725
H53,1671-02-02M,2024-01-31,3.0,639.57,1.91871
H53,1671-02-02M,2024-01-31,25.0,639.57,15.98925
H53,1671-02-02M,2024-01-31,45.0,639.57,28.78065
H53,1671-02-02M,2024-01-31,2.0,639.57,1.27914
H53,1671-02-01M,2024-01-31,35.0,475.36,16.6376
H53,1671-02-01M,2024-01-31,31.0,475.36,14.73616
H53,1671-02-01M,2024-01-31,6.0,475.36,2.85216
H53,2031-101-01C,2024-01-31,28.0,456.77,12.78956
H53,2031-101-01C,2024-01-31,11.0,456.77,5.02447
H53,2031-101-01C,2024-01-31,47.0,456.77,21.46819
H53,2031-101-01C,2024-01-31,4.0,456.77,1.82708
H53,2031-104-01B,2024-01-31,8.0,719.85,5.7588
H53,2031-105-01B,2024-01-31,2.0,705.34,1.41068
H53,2031-106-01C,2024-01-31,1.0,317.51,0.31751
H53,2031-106-01C,2024-01-31,79.0,317.51,25.08329
H53,2031-106-01C,2024-01-31,24.0,317.51,7.62024
H53,2031-106-01C,2024-01-31,15.0,317.51,4.76265
H53,1711-00-02K,2024-01-31,1.0,231.33,0.23133
H53,2043-200-04C,2024-01-31,22.0,1888.3,41.5426
H53,2043-200-01C,2024-01-31,17.0,1688.72,28.70824
H53,2043-200-02C,2024-01-31,58.0,1673.76,97.07808
H53,2043-200-02C,2024-01-31,2.0,1673.76,3.34752
H53,1980-408-01B,2024-01-31,1.0,3280.83,3.28083
H53,1980-207-01E,2024-01-31,1.0,5375.07,5.37507
H53,1980-207-01E,2024-01-31,17.0,5375.07,91.37619
H53,1980-207-02E,2024-01-31,5.0,5412.26,27.0613
H53,1980-207-02E,2024-01-31,5.0,5412.26,27.0613
H53,1980-207-02E,2024-01-31,10.0,5412.26,54.1226
H53,1980-207-02E,2024-01-31,2.0,5412.26,10.82452
H53,2031-307-01A,2024-01-31,1.0,1128.99,1.12899
H53,2031-307-01A,2024-01-31,4.0,1128.99,4.51596
H53,2004-302-01D,2024-01-31,1.0,1016.05,1.01605
H53,1665-200-01A,2024-01-31,1.0,1790.78,1.79078
H53,1665-200-04A,2024-01-31,1.0,1609.8,1.6098
H53,1685-02-01F,2024-01-31,1.0,464.48,0.46448
H53,1685-02-03F,2024-01-31,1.0,490.79,0.49079
H53,2076-101-01A,2024-01-31,1.0,1471.91,1.47191
H53,2076-301-01A,2024-01-31,1.0,1583.94,1.58394
H53,2076-100-01A,2024-01-31,1.0,947.1,0.9471
H53,2045-103-01A,2024-01-31,2.0,1393.89,2.78778
H53,2076-400-01A,2024-01-31,1.0,1942.74,1.94274
H53,2076-400-01A,2024-01-31,1.0,1942.74,1.94274
H53,2047-203-02B,2024-01-31,1.0,1228.78,1.22878
H53,2047-203-02B,2024-01-31,2.0,1228.78,2.45756
H53,2047-203-02B,2024-01-31,8.0,1228.78,9.83024
H53,2047-203-01B,2024-01-31,2.0,1539.95,3.0799
H53,2047-203-01B,2024-01-31,6.0,1539.95,9.2397
H53,2004-200-01E,2024-01-31,1.0,1186.14,1.18614
H53,2049-201-01A,2024-01-31,2.0,112.04,0.22408
H53,2004-200-03E,2024-01-31,34.0,1186.14,40.32876
H53,2004-200-03E,2024-01-31,6.0,1186.14,7.11684
H53,2004-402-01A,2024-01-31,1.0,1542.67,1.54267
H53,2004-402-02A,2024-01-31,1.0,1473.27,1.47327
H53,2044-305-01C,2024-01-31,1.0,3363.84,3.36384
H53,1628-204-01A,2024-01-31,14.0,1836.14,25.70596
H53,1628-204-01A,2024-01-31,15.0,1836.14,27.5421
H53,1628-204-01A,2024-01-31,1.0,1836.14,1.83614
H53,1628-204-03A,2024-01-31,23.0,1278.68,29.40964
H53,1628-204-03A,2024-01-31,1.0,1278.68,1.27868
H53,1628-204-04A,2024-01-31,26.0,1318.14,34.27164
H53,1628-204-02A,2024-01-31,6.0,1844.76,11.06856
H53,1628-204-02A,2024-01-31,1.0,1844.76,1.84476
H53,1628-204-02A,2024-01-31,1.0,1844.76,1.84476
H53,1628-204-02A,2024-01-31,5.0,1844.76,9.2238
H53,2043-101-01C,2024-01-31,1.0,775.19,0.77519
H53,2043-101-01C,2024-01-31,8.0,775.19,6.20152
H53,2043-101-01C,2024-01-31,3.0,775.19,2.32557
H53,2043-100-01C,2024-01-31,6.0,819.19,4.91514
H53,2043-100-01C,2024-01-31,5.0,819.19,4.09595
H53,2043-100-01C,2024-01-31,3.0,819.19,2.45757
I92,BK51692C,2024-01-31,4.0,1351.0,5.404
I92,BK51692C,2024-01-31,20.0,1351.0,27.02
I92,BK51692C,2024-01-31,74.0,1351.0,99.974
I92,BK51692B,2024-01-31,15.0,1352.0,20.28
I92,BK51692B,2024-01-31,30.0,1352.0,40.56
I92,BK51692B,2024-01-31,3.0,1352.0,4.056
I92,BK51692B,2024-01-31,1.0,1352.0,1.352
I92,BK57793A,2024-01-31,18.0,2128.0,38.304
I92,BK57472B,2024-01-31,1.0,2827.0,2.827
I92,BK57883A,2024-01-31,1.0,2890.0,2.89
I92,BK57883A,2024-01-31,1.0,2890.0,2.89
I92,BK52347A,2024-01-31,5.0,2685.0,13.425
I92,BK51692A,2024-01-31,14.0,1351.0,18.914
I92,BK51692A,2024-01-31,2.0,1351.0,2.702
I92,BK51692A,2024-01-31,19.0,1351.0,25.669
I92,BK51692A,2024-01-31,14.0,1351.0,18.914
I92,BK57591A,2024-01-31,14.0,1802.0,25.228
I92,BK57591A,2024-01-31,8.0,1802.0,14.416
I92,BK57591A,2024-01-31,4.0,1802.0,7.208
I92,BK57591A,2024-01-31,1.0,1802.0,1.802
I92,BK57591A,2024-01-31,3.0,1802.0,5.406
I92,BK57591A,2024-01-31,2.0,1802.0,3.604
I92,BK57594D,2024-01-31,1.0,1793.0,1.793
I92,BK57594D,2024-01-31,1.0,1793.0,1.793
I92,BK52473A,2024-01-31,2.0,1236.0,2.472
I92,BK52473A,2024-01-31,1.0,1236.0,1.236
I92,BK52473A,2024-01-31,1.0,1236.0,1.236
I92,BK57183A,2024-01-31,4.0,1599.0,6.396
I92,BK57183A,2024-01-31,10.0,1599.0,15.99
I92,BK57183A,2024-01-31,1.0,1599.0,1.599
I92,BK57183A,2024-01-31,4.0,1599.0,6.396
I92,BK57183A,2024-01-31,49.0,1599.0,78.351
I92,BK57186A,2024-01-31,2.0,3417.0,6.834
I92,BK57186A,2024-01-31,5.0,3417.0,17.085
I92,BK57186A,2024-01-31,1.0,3417.0,3.417
I92,BK57186A,2024-01-31,8.0,3417.0,27.336
I92,BK57186A,2024-01-31,3.0,3417.0,10.251
I92,BK54799A,2024-01-31,7.0,1426.0,9.982
I92,BK54799A,2024-01-31,22.0,1426.0,31.372
I92,BK57991A,2024-01-31,10.0,3540.0,35.4
I92,BK57991A,2024-01-31,1.0,3540.0,3.54
I92,BK57991A,2024-01-31,1.0,3540.0,3.54
I92,BK57598A,2024-01-31,4.0,7116.0,28.464
I92,BK57554A,2024-01-31,4.0,5916.0,23.664
I92,BK57594C,2024-01-31,2.0,2167.0,4.334
I92,BK57594B,2024-01-31,16.0,3592.0,57.472
I92,BK57594B,2024-01-31,5.0,3592.0,17.96
I92,BK57594B,2024-01-31,1.0,3592.0,3.592
I92,BK57594B,2024-01-31,1.0,3592.0,3.592
I92,BK57594B,2024-01-31,1.0,3592.0,3.592
I92,BK57594B,2024-01-31,11.0,3592.0,39.512
I92,BK57597B,2024-01-31,1.0,5530.0,5.53
I92,BK57597B,2024-01-31,6.0,5530.0,33.18
I92,BK57597B,2024-01-31,3.0,5530.0,16.59
I92,BK57597B,2024-01-31,3.0,5530.0,16.59
I92,BK57597B,2024-01-31,2.0,5530.0,11.06
I92,BK57597B,2024-01-31,3.0,5530.0,16.59
I92,BK54800A,2024-01-31,21.0,1461.0,30.681
I92,BK54800A,2024-01-31,8.0,1461.0,11.688
I92,BK54800A,2024-01-31,18.0,1461.0,26.298
I92,BK53975A,2024-01-31,3.0,1602.0,4.806
I92,BK53975A,2024-01-31,12.0,1602.0,19.224
I92,BK53975A,2024-01-31,1.0,1602.0,1.602
I92,BK57436A,2024-01-31,1.0,3725.0,3.725
I92,BK57436A,2024-01-31,10.0,3725.0,37.25
I92,BK57436A,2024-01-31,2.0,3725.0,7.45
I92,BK57436B,2024-01-31,1.0,3516.0,3.516
I92,BK57435B,2024-01-31,4.0,3460.0,13.84
I92,BK57435B,2024-01-31,1.0,3460.0,3.46
I92,BK57435B,2024-01-31,4.0,3460.0,13.84
I92,10E10-BALL,2024-01-31,1.0,1450.0,1.45
I92,10E10-BALL,2024-01-31,1.0,1450.0,1.45
I92,10E10-BALL,2024-01-31,1.0,1450.0,1.45
I92,10E10-BALL,2024-01-31,12.0,1450.0,17.4
I92,10E10-BALL,2024-01-31,10.0,1450.0,14.5
I92,10E10-BALL,2024-01-31,1.0,1450.0,1.45
I92,10E10-BALL,2024-01-31,6.0,1450.0,8.7
I92,BK57594A,2024-01-31,3.0,4391.0,13.173
I92,BK57594A,2024-01-31,7.0,4391.0,30.737
I92,BK57594A,2024-01-31,3.0,4391.0,13.173
I92,BK57594A,2024-01-31,10.0,4391.0,43.91
I92,BK57594A,2024-01-31,1.0,4391.0,4.391
I92,BK57594A,2024-01-31,4.0,4391.0,17.564
I92,BK57594A,2024-01-31,10.0,4391.0,43.91
I92,BK57592A,2024-01-31,17.0,6110.0,103.87
I92,BK57592A,2024-01-31,6.0,6110.0,36.66
I92,BK57592A,2024-01-31,1.0,6110.0,6.11
I92,BK57592A,2024-01-31,8.0,6110.0,48.88
I92,BK58182A,2024-01-31,59.0,2611.0,154.049
I92,BK58182A,2024-01-31,1.0,2611.0,2.611
I92,BK58182A,2024-01-31,15.0,2611.0,39.165
I92,BK58182A,2024-01-31,18.0,2611.0,46.998
I92,BK58182A,2024-01-31,40.0,2611.0,104.44
I92,BK58182A,2024-01-31,8.0,2611.0,20.888
I92,BK58182A,2024-01-31,3.0,2611.0,7.833
I92,BK58214A,2024-01-31,5.0,1474.0,7.37
I92,BK58215A,2024-01-31,10.0,1480.0,14.8
I92,BK58215A,2024-01-31,2.0,1480.0,2.96
I92,BK58215A,2024-01-31,4.0,1480.0,5.92
I92,BK58215A,2024-01-31,2.0,1480.0,2.96
I92,BK56109A,2024-01-31,5.0,2642.0,13.21
I92,BK56109A,2024-01-31,3.0,2642.0,7.926
I92,BK56109A,2024-01-31,3.0,2642.0,7.926
I92,BK56109A,2024-01-31,4.0,2642.0,10.568
I92,BK58098A,2024-01-31,5.0,1760.0,8.8
I92,BK58098A,2024-01-31,3.0,1760.0,5.28
I92,BK58662,2024-01-31,1.0,1591.0,1.591
I92,BK58662,2024-01-31,6.0,1591.0,9.546
I92,BK58662,2024-01-31,2.0,1591.0,3.182
I92,BK58662,2024-01-31,16.0,1591.0,25.456
I92,BK58662,2024-01-31,4.0,1591.0,6.364
I92,BK58662,2024-01-31,1.0,1591.0,1.591
I92,BK59040A,2024-01-31,7.0,1717.0,12.019
I92,BK59040A,2024-01-31,34.0,1717.0,58.378
I92,BK59040A,2024-01-31,7.0,1717.0,12.019
I92,BK59040A,2024-01-31,2.0,1717.0,3.434
I92,BK59041A,2024-01-31,1.0,1973.0,1.973
I92,BK59041A,2024-01-31,3.0,1973.0,5.919
I92,BK59041A,2024-01-31,16.0,1973.0,31.568
I92,BK59041A,2024-01-31,5.0,1973.0,9.865
I92,BK59041A,2024-01-31,23.0,1973.0,45.379
I92,BK59041A,2024-01-31,2.0,1973.0,3.946
I92,BK59042A,2024-01-31,3.0,2269.0,6.807
I92,BK59042A,2024-01-31,37.0,2269.0,83.953
I92,BK59042A,2024-01-31,9.0,2269.0,20.421
I92,BK59042A,2024-01-31,1.0,2269.0,2.269
I92,1980-306-01B,2024-01-31,14.0,4854.0,67.956
I92,1980-306-01B,2024-01-31,14.0,4854.0,67.956
I92,1980-306-01B,2024-01-31,8.0,4854.0,38.832
I92,1980-106-01B,2024-01-31,3.0,5162.0,15.486
I92,1980-106-01B,2024-01-31,6.0,5162.0,30.972
I92,1980-106-01B,2024-01-31,1.0,5162.0,5.162
I92,1980-106-01B,2024-01-31,3.0,5162.0,15.486
I92,1990-305-01C,2024-01-31,2.0,2676.0,5.352
I92,1990-305-01C,2024-01-31,4.0,2676.0,10.704
I92,1990-305-01C,2024-01-31,16.0,2676.0,42.816
I92,1990-305-01C,2024-01-31,2.0,2676.0,5.352
I92,1990-305-01C,2024-01-31,1.0,2676.0,2.676
I92,BK58977A,2024-01-31,1.0,2306.0,2.306
I92,BK58977A,2024-01-31,1.0,2306.0,2.306
I92,BK58976A,2024-01-31,9.0,2372.0,21.348
I92,BK58976A,2024-01-31,1.0,2372.0,2.372
I92,1980-307-01A,2024-01-31,4.0,4527.0,18.108
I92,1980-307-01A,2024-01-31,12.0,4527.0,54.324
I92,BK57598C,2024-01-31,4.0,7120.0,28.48
I92,BK62125A,2024-01-31,1.0,1995.0,1.995
I92,BK62125A,2024-01-31,1.0,1995.0,1.995
I92,BK62121A,2024-01-31,6.0,1895.0,11.37
I92,BK62121A,2024-01-31,2.0,1895.0,3.79
I92,BK62121B,2024-01-31,2.0,1877.0,3.754
I92,BK62122A,2024-01-31,2.0,1898.0,3.796
I92,BK62122B,2024-01-31,2.0,1881.0,3.762
I92,BK62122C,2024-01-31,2.0,1890.0,3.78
I92,BK62124A,2024-01-31,1.0,2009.0,2.009
I92,BK62119A,2024-01-31,2.0,1942.0,3.884
I92,BK62121C,2024-01-31,2.0,1887.0,3.774
I92,2043-102-01C,2024-01-31,6.0,1936.0,11.616
M61,2018-404-01A,2024-01-31,3.0,977.0,2.931
M61,2018-404-01A,2024-01-31,1.0,977.0,0.977
M61,2018-404-01A,2024-01-31,1.0,977.0,0.977
M61,BK56989A,2024-01-31,1.0,2641.0,2.641
M61,BK56989A,2024-01-31,5.0,2641.0,13.205
M61,BK53426A,2024-01-31,2.0,152.0,0.304
M61,BK53426A,2024-01-31,4.0,152.0,0.608
M61,BK55712A,2024-01-31,16.0,213.0,3.408
M61,BK55712A,2024-01-31,6.0,213.0,1.278
M61,BK51767,2024-01-31,1.0,2347.1,2.3471
M61,BK54955A,2024-01-31,12.0,642.0,7.704
M61,BK54955A,2024-01-31,2.0,642.0,1.284
M61,BK54955A,2024-01-31,24.0,642.0,15.408
M61,BK53032A,2024-01-31,7.0,447.0,3.129
M61,BK53032A,2024-01-31,3.0,447.0,1.341
M61,BK53032A,2024-01-31,7.0,447.0,3.129
M61,BK57247A,2024-01-31,5.0,2294.0,11.47
M61,BK57247A,2024-01-31,14.0,2294.0,32.116
M61,BK52055G,2024-01-31,1.0,85.0,0.085
M61,BK52055F,2024-01-31,1.0,86.0,0.086
M61,BK57211C,2024-01-31,8.0,2087.0,16.696
M61,BK57211C,2024-01-31,3.0,2087.0,6.261
M61,BK57211C,2024-01-31,5.0,2087.0,10.435
M61,BK51766,2024-01-31,3.0,2453.1,7.3593
M61,BK54954A,2024-01-31,11.0,725.0,7.975
M61,BK54954A,2024-01-31,2.0,725.0,1.45
M61,BK56985A,2024-01-31,4.0,1674.0,6.696
M61,BK56985A,2024-01-31,6.0,1674.0,10.044
M61,BK52055C,2024-01-31,2.0,118.0,0.236
M61,BK53030A,2024-01-31,3.0,556.0,1.668
M61,BK53030A,2024-01-31,6.0,556.0,3.336
M61,ZA4830-7379,2024-01-31,1.0,2580.0,2.58
M61,ZA4830-BK51973,2024-01-31,1.0,1982.1,1.9821
M61,ZA4830-BK51973,2024-01-31,1.0,1982.1,1.9821
M61,BK58786A,2024-01-31,4.0,909.0,3.636
M61,BK58786A,2024-01-31,2.0,909.0,1.818
M61,BK58784A,2024-01-31,2.0,1431.0,2.862
M61,BK58784A,2024-01-31,5.0,1431.0,7.155
M61,BK56526A,2024-01-31,2.0,1493.0,2.986
M61,BK54091A,2024-01-31,1.0,1233.0,1.233
M61,BK56856A,2024-01-31,2.0,970.0,1.94
M61,BK58281A,2024-01-31,1.0,1066.0,1.066
M61,BK55555A,2024-01-31,3.0,1043.0,3.129
M61,BK50264,2024-01-31,2.0,725.0,1.45
M61,BK50264,2024-01-31,2.0,725.0,1.45
M61,BK50264,2024-01-31,5.0,725.0,3.625
M61,BK55061W,2024-01-31,1.0,689.0,0.689
M61,BK55061X,2024-01-31,2.0,822.0,1.644
M61,BK55061U,2024-01-31,2.0,569.0,1.138
M61,BK55061V,2024-01-31,1.0,689.0,0.689
M61,BK55061Y,2024-01-31,2.0,822.0,1.644
M61,BK59664A,2024-01-31,1.0,1034.0,1.034
M61,BK001486A,2024-01-31,5.0,824.0,4.12
M61,BK001487A,2024-01-31,3.0,889.0,2.667
M61,BK001487A,2024-01-31,2.0,889.0,1.778
12A,OH2500FI1340-2KB,2024-02-29,5.0,1265.0,6.325
12A,DP2800XS56-1A,2024-02-29,10.0,1195.0,11.95
12A,DP2800XS56-1A,2024-02-29,1.0,1195.0,1.195
12A,DP2800XS56-1A,2024-02-29,7.0,1195.0,8.365
12A,DP4100DT8-1,2024-02-29,3.0,4315.0,12.945
12A,DP4100DT8-1,2024-02-29,1.0,4315.0,4.315
12A,EK170S1200-1A,2024-02-29,53.0,529.0,28.037
12A,EK170S1200-1A,2024-02-29,36.0,529.0,19.044
12A,EK170S1200-1A,2024-02-29,20.0,529.0,10.58
12A,EK170S1200-1A,2024-02-29,8.0,529.0,4.232
12A,EK170S1200-1A,2024-02-29,25.0,529.0,13.225
12A,EK170S1200-1A,2024-02-29,15.0,529.0,7.935
12A,DK170DT12-1K,2024-02-29,1.0,2258.0,2.258
12A,EK120ES870-1A,2024-02-29,56.0,319.0,17.864
12A,EK120ES870-1A,2024-02-29,36.0,319.0,11.484
12A,DP4100XS87-4A,2024-02-29,1.0,1830.0,1.83
12A,DP4100XS87-4A,2024-02-29,1.0,1830.0,1.83
