WarehouseCode,TradingName,ProductKey,DateValue,WIPQty,DressMass,WIPMass,TapDate,PeriodStart
H53,Mt Joli,1980-408-01B,2024-05-31,1.0,3280.83,3.28083,,
H53,Mt Joli,2004-302-01D,2024-05-31,1.0,1016.05,1.01605,,
H53,Mt Joli,2045-200-03C,2024-05-31,4.0,2765.55,11.0622,,
H53,Mt Joli,2045-200-03C,2024-05-31,6.0,2765.55,16.5933,,
H53,Mt Joli,2045-200-04C,2024-05-31,28.0,2770.09,77.56252,,
H53,Mt Joli,2045-200-01C,2024-05-31,19.0,3033.17,57.63023,,
H53,Mt Joli,2045-200-01C,2024-05-31,10.0,3033.17,30.3317,,
H53,Mt Joli,2045-200-05C,2024-05-31,7.0,2556.9,17.8983,,
H53,Mt Joli,2045-200-05C,2024-05-31,4.0,2556.9,10.2276,,
H53,Mt Joli,2045-200-05C,2024-05-31,17.0,2556.9,43.4673,,
H53,Mt Joli,2045-200-05C,2024-05-31,1.0,2556.9,2.5569,,
H53,Mt Joli,2045-200-06C,2024-05-31,11.0,2463.01,27.09311,,
H53,Mt Joli,2045-200-06C,2024-05-31,17.0,2463.01,41.87117,,
H53,Mt Joli,2045-200-06C,2024-05-31,1.0,2463.01,2.46301,,
H53,Mt Joli,1664-204-01B,2024-05-31,9.0,162.84,1.46556,,
H53,Mt Joli,1664-204-01B,2024-05-31,12.0,162.84,1.95408,,
H53,Mt Joli,1664-204-01B,2024-05-31,3.0,162.84,0.48852,,
H53,Mt Joli,2035-303-01B,2024-05-31,32.0,2308.78,73.88096,,
H53,Mt Joli,2035-303-01B,2024-05-31,1.0,2308.78,2.30878,,
H53,Mt Joli,2044-305-01C,2024-05-31,1.0,3363.84,3.36384,,
H53,Mt Joli,1628-204-01A,2024-05-31,2.0,1836.14,3.67228,,
H53,Mt Joli,1628-204-03A,2024-05-31,1.0,1278.68,1.27868,,
H53,Mt Joli,1628-204-04A,2024-05-31,1.0,1318.14,1.31814,,
H53,Mt Joli,1628-204-04A,2024-05-31,2.0,1318.14,2.63628,,
H53,Mt Joli,1628-204-04A,2024-05-31,4.0,1318.14,5.27256,,
H53,Mt Joli,1628-204-04A,2024-05-31,2.0,1318.14,2.63628,,
12A,Xuzhou,OH2500FI1340-2KB,2024-05-31,2.0,1265.0,2.53,,
12A,Xuzhou,DP2800XS56-1A,2024-05-31,4.0,1195.0,4.78,,
12A,Xuzhou,OK400S2000-2A,2024-05-31,3.0,1190.0,3.57,,
12A,Xuzhou,OK400S2000-2A,2024-05-31,41.0,1190.0,48.79,,
12A,Xuzhou,OK400S2000-2A,2024-05-31,52.0,1190.0,61.88,,
12A,Xuzhou,DP4100DT8-1,2024-05-31,3.0,4315.0,12.945,,
12A,Xuzhou,DP4100DT8-1,2024-05-31,1.0,4315.0,4.315,,
12A,Xuzhou,DELCB30-2B,2024-05-31,2.0,390.0,0.78,,
12A,Xuzhou,DELCB30-2B,2024-05-31,2.0,390.0,0.78,,
12A,Xuzhou,BL996S1400-1A,2024-05-31,1.0,887.0,0.887,,
12A,Xuzhou,EK170S1200-1A,2024-05-31,21.0,529.0,11.109,,
12A,Xuzhou,EK170S1200-1A,2024-05-31,14.0,529.0,7.406,,
12A,Xuzhou,EK170S1200-1A,2024-05-31,43.0,529.0,22.747,,
12A,Xuzhou,EK170S1200-1A,2024-05-31,6.0,529.0,3.174,,
12A,Xuzhou,DK170DT12-1K,2024-05-31,1.0,2258.0,2.258,,
12A,Xuzhou,A416TG2,2024-05-31,63.0,137.0,8.631,,
12A,Xuzhou,OC7495S79-3AS,2024-05-31,7.0,1124.0,7.868,,
12A,Xuzhou,OC7495S79-3AS,2024-05-31,2.0,1124.0,2.248,,
12A,Xuzhou,OC7495S79-3AS,2024-05-31,7.0,1124.0,7.868,,
12A,Xuzhou,OC7495S79-3AS,2024-05-31,31.0,1124.0,34.844,,
12A,Xuzhou,OC7495S79-3AS,2024-05-31,1.0,1124.0,1.124,,
12A,Xuzhou,OC7495S79-3AS,2024-05-31,1.0,1124.0,1.124,,
12A,Xuzhou,OC7495S79-3AS,2024-05-31,15.0,1124.0,16.86,,
12A,Xuzhou,OC7495S79-3AS,2024-05-31,23.0,1124.0,25.852,,
12A,Xuzhou,A350R2C,2024-05-31,180.0,185.0,33.3,,
12A,Xuzhou,A350R2C,2024-05-31,16.0,185.0,2.96,,
12A,Xuzhou,A350R2C,2024-05-31,4.0,185.0,0.74,,
12A,Xuzhou,A350R2C,2024-05-31,104.0,185.0,19.24,,
12A,Xuzhou,EK120ES870-1A,2024-05-31,12.0,319.0,3.828,,
12A,Xuzhou,DELB140X465-4R,2024-05-31,4.0,184.0,0.736,,
12A,Xuzhou,1500-M1-1038,2024-05-31,16.0,1463.0,23.408,,
12A,Xuzhou,OU8000FI2100-4AB,2024-05-31,1.0,5101.0,5.101,,
12A,Xuzhou,DELB140X575-1LA,2024-05-31,1.0,212.0,0.212,,
12A,Xuzhou,DELP10-4,2024-05-31,4.0,144.0,0.576,,
12A,Xuzhou,DELP10-4,2024-05-31,8.0,144.0,1.152,,
12A,Xuzhou,A267RK,2024-05-31,21.0,148.0,3.108,,
12A,Xuzhou,A267RK,2024-05-31,2.0,148.0,0.296,,
12A,Xuzhou,A267RK,2024-05-31,68.0,148.0,10.064,,
12A,Xuzhou,A267RK,2024-05-31,6.0,148.0,0.888,,
12A,Xuzhou,A267RK,2024-05-31,16.0,148.0,2.368,,
12A,Xuzhou,DELB140X390-2RA,2024-05-31,4.0,139.0,0.556,,
12A,Xuzhou,A323RC,2024-05-31,16.0,177.0,2.832,,
12A,Xuzhou,A323RC,2024-05-31,4.0,177.0,0.708,,
12A,Xuzhou,DELP10-2,2024-05-31,29.0,128.0,3.712,,
12A,Xuzhou,DELP10-2,2024-05-31,8.0,128.0,1.024,,
12A,Xuzhou,DELP10-2,2024-05-31,8.0,128.0,1.024,,
12A,Xuzhou,DELP10-2,2024-05-31,19.0,128.0,2.432,,
12A,Xuzhou,OK340FI1488-3KB,2024-05-31,1.0,5488.0,5.488,,
12A,Xuzhou,OK120EFI1130-3KB,2024-05-31,2.0,2347.0,4.694,,
12A,Xuzhou,OK120EFI1130-3KB,2024-05-31,1.0,2347.0,2.347,,
12A,Xuzhou,OU8000S1450-5A,2024-05-31,21.0,885.0,18.585,,
12A,Xuzhou,OU8000S1450-5A,2024-05-31,29.0,885.0,25.665,,
12A,Xuzhou,OU8000S1450-5A,2024-05-31,2.0,885.0,1.77,,
12A,Xuzhou,A351R2C,2024-05-31,20.0,210.0,4.2,,
12A,Xuzhou,A351R2C,2024-05-31,32.0,210.0,6.72,,
12A,Xuzhou,T810-ET1,2024-05-31,2.0,169.0,0.338,,
12A,Xuzhou,T810-ET1,2024-05-31,2.0,169.0,0.338,,
12A,Xuzhou,PPS9BHAXHA-3,2024-05-31,12.0,142.0,1.704,,
12A,Xuzhou,OK400FI2050-2K,2024-05-31,1.0,8451.0,8.451,,
12A,Xuzhou,DP2800XS72-1A,2024-05-31,2.0,1230.0,2.46,,
12A,Xuzhou,PPS10AXH,2024-05-31,43.0,145.0,6.235,,
12A,Xuzhou,PPS10AXH,2024-05-31,102.0,145.0,14.79,,
12A,Xuzhou,PPS10AXH,2024-05-31,149.0,145.0,21.605,,
12A,Xuzhou,OU5500FI1780-2A,2024-05-31,1.0,3390.0,3.39,,
12A,Xuzhou,OU4000FI1720-2AB,2024-05-31,1.0,2656.0,2.656,,
12A,Xuzhou,PPS45PLB,2024-05-31,4.0,343.0,1.372,,
12A,Xuzhou,PPS45PLB,2024-05-31,16.0,343.0,5.488,,
12A,Xuzhou,DH5500DT12-1,2024-05-31,1.0,3842.0,3.842,,
12A,Xuzhou,OP4100XDT8W-1A,2024-05-31,1.0,4700.0,4.7,,
12A,Xuzhou,OP4100XDT8W-1A,2024-05-31,1.0,4700.0,4.7,,
12A,Xuzhou,OH5500S1350-1A,2024-05-31,24.0,930.0,22.32,,
12A,Xuzhou,OH5500S1350-1A,2024-05-31,10.0,930.0,9.3,,
12A,Xuzhou,OH5500S1350-1A,2024-05-31,24.0,930.0,22.32,,
12A,Xuzhou,OH5500S1350-1A,2024-05-31,1.0,930.0,0.93,,
12A,Xuzhou,OH5500S1350-1A,2024-05-31,32.0,930.0,29.76,,
12A,Xuzhou,OH5500S1350-1A,2024-05-31,12.0,930.0,11.16,,
12A,Xuzhou,DH2500DT11-1K,2024-05-31,4.0,1542.0,6.168,,
12A,Xuzhou,PPS30PLB,2024-05-31,20.0,260.0,5.2,,
12A,Xuzhou,PPS30PLB,2024-05-31,4.0,260.0,1.04,,
12A,Xuzhou,DELB140X575-1RA,2024-05-31,1.0,212.0,0.212,,
12A,Xuzhou,DELB140X575-1RA,2024-05-31,11.0,212.0,2.332,,
12A,Xuzhou,DC7495DT9-1,2024-05-31,1.0,3518.0,3.518,,
12A,Xuzhou,OH5500FI1740-2KB,2024-05-31,2.0,4212.0,8.424,,
12A,Xuzhou,DELB140X465-4L,2024-05-31,8.0,185.0,1.48,,
12A,Xuzhou,DELB140X465-4L,2024-05-31,16.0,185.0,2.96,,
12A,Xuzhou,DH5500DT12-1K,2024-05-31,1.0,3854.0,3.854,,
12A,Xuzhou,OC7495S79-2A,2024-05-31,34.0,1124.0,38.216,,
12A,Xuzhou,OH3600FI1530-2KB,2024-05-31,1.0,1894.0,1.894,,
12A,Xuzhou,BK56028A,2024-05-31,6.0,961.0,5.766,,
12A,Xuzhou,BK57470A,2024-05-31,1.0,1270.0,1.27,,
12A,Xuzhou,BK57470A,2024-05-31,10.0,1270.0,12.7,,
12A,Xuzhou,BK57470A,2024-05-31,1.0,1270.0,1.27,,
12A,Xuzhou,BK57470A,2024-05-31,6.0,1270.0,7.62,,
12A,Xuzhou,BK57470A,2024-05-31,1.0,1270.0,1.27,,
12A,Xuzhou,BK57470A,2024-05-31,3.0,1270.0,3.81,,
12A,Xuzhou,BK57470A,2024-05-31,2.0,1270.0,2.54,,
12A,Xuzhou,BK57469A,2024-05-31,3.0,1275.0,3.825,,
12A,Xuzhou,BK57469A,2024-05-31,23.0,1275.0,29.325,,
12A,Xuzhou,BK57469A,2024-05-31,5.0,1275.0,6.375,,
12A,Xuzhou,BK57469A,2024-05-31,2.0,1275.0,2.55,,
12A,Xuzhou,YA00030006C001,2024-05-31,10.0,825.0,8.25,,
12A,Xuzhou,YA00030006C001,2024-05-31,2.0,825.0,1.65,,
12A,Xuzhou,YA00030006C001,2024-05-31,29.0,825.0,23.925,,
12A,Xuzhou,YA00030006C001,2024-05-31,4.0,825.0,3.3,,
12A,Xuzhou,YA00030006C001,2024-05-31,88.0,825.0,72.6,,
12A,Xuzhou,YA00030006C001,2024-05-31,9.0,825.0,7.425,,
12A,Xuzhou,YA00030006C001,2024-05-31,15.0,825.0,12.375,,
12A,Xuzhou,PPS10PLB,2024-05-31,26.0,153.0,3.978,,
12A,Xuzhou,PPS10PLB,2024-05-31,17.0,153.0,2.601,,
12A,Xuzhou,PPS10PLB,2024-05-31,91.0,153.0,13.923,,
12A,Xuzhou,P2P12XAH,2024-05-31,9.0,95.0,0.855,,
12A,Xuzhou,P2P12XAH,2024-05-31,14.0,95.0,1.33,,
12A,Xuzhou,PPS9BHPA-3,2024-05-31,1.0,100.0,0.1,,
12A,Xuzhou,PPS9BHPA-3,2024-05-31,8.0,100.0,0.8,,
12A,Xuzhou,PPS9BHPA-3,2024-05-31,4.0,100.0,0.4,,
12A,Xuzhou,PPS9BHPA-3,2024-05-31,25.0,100.0,2.5,,
12A,Xuzhou,PPS9BHPA-3,2024-05-31,6.0,100.0,0.6,,
12A,Xuzhou,PPS9BHPA-3,2024-05-31,36.0,100.0,3.6,,
12A,Xuzhou,OH3600S1270-1A,2024-05-31,48.0,550.0,26.4,,
12A,Xuzhou,DELP30-1,2024-05-31,2.0,182.0,0.364,,
12A,Xuzhou,DELB140X420-2RA,2024-05-31,2.0,146.0,0.292,,
12A,Xuzhou,DELB140X420-2RA,2024-05-31,5.0,146.0,0.73,,
12A,Xuzhou,DELB140X420-2RA,2024-05-31,1.0,146.0,0.146,,
12A,Xuzhou,DELC30-28,2024-05-31,1.0,303.0,0.303,,
12A,Xuzhou,DELC30-28,2024-05-31,3.0,303.0,0.909,,
12A,Xuzhou,DELB140X420-1A,2024-05-31,1.0,146.0,0.146,,
12A,Xuzhou,DELB140X420-1A,2024-05-31,2.0,146.0,0.292,,
12A,Xuzhou,DELB140X420-1A,2024-05-31,1.0,146.0,0.146,,
12A,Xuzhou,DELB140X420-2LA,2024-05-31,2.0,147.0,0.294,,
12A,Xuzhou,DELB140X420-2LA,2024-05-31,4.0,147.0,0.588,,
12A,Xuzhou,DELB140X420-2LA,2024-05-31,11.0,147.0,1.617,,
12A,Xuzhou,DELB140X420-2LA,2024-05-31,1.0,147.0,0.147,,
12A,Xuzhou,DELB140X420-2LA,2024-05-31,6.0,147.0,0.882,,
12A,Xuzhou,DEWB120X760-1A,2024-05-31,10.0,192.0,1.92,,
12A,Xuzhou,DEWB120X760-1A,2024-05-31,36.0,192.0,6.912,,
12A,Xuzhou,DEWB120X760-1A,2024-05-31,4.0,192.0,0.768,,
12A,Xuzhou,DK120EDT13-1K,2024-05-31,1.0,1502.0,1.502,,
12A,Xuzhou,DK120EDT13-1K,2024-05-31,3.0,1502.0,4.506,,
12A,Xuzhou,PA30P22H,2024-05-31,3.0,216.0,0.648,,
12A,Xuzhou,OK340S1400-1A,2024-05-31,52.0,793.0,41.236,,
12A,Xuzhou,OK340S1400-1A,2024-05-31,8.0,793.0,6.344,,
12A,Xuzhou,OK340S1400-1A,2024-05-31,5.0,793.0,3.965,,
12A,Xuzhou,OK340S1400-1A,2024-05-31,2.0,793.0,1.586,,
12A,Xuzhou,PPS9BHAXLA,2024-05-31,2.0,124.0,0.248,,
12A,Xuzhou,PPS9BHAXLA,2024-05-31,24.0,124.0,2.976,,
12A,Xuzhou,PPS9BHAXLA,2024-05-31,23.0,124.0,2.852,,
12A,Xuzhou,PPS9BHAXLA,2024-05-31,35.0,124.0,4.34,,
12A,Xuzhou,T810HEP,2024-05-31,1.0,91.0,0.091,,
12A,Xuzhou,BL9800S1630-1A,2024-05-31,24.0,1228.0,29.472,,
12A,Xuzhou,BL9800S1630-1A,2024-05-31,8.0,1228.0,9.824,,
12A,Xuzhou,BL9800S1630-1A,2024-05-31,9.0,1228.0,11.052,,
12A,Xuzhou,DELP30-2,2024-05-31,4.0,231.0,0.924,,
12A,Xuzhou,BK59043A,2024-05-31,3.0,1772.0,5.316,,
12A,Xuzhou,BK59043A,2024-05-31,4.0,1772.0,7.088,,
12A,Xuzhou,BK59043A,2024-05-31,4.0,1772.0,7.088,,
12A,Xuzhou,BK58957A,2024-05-31,19.0,1029.0,19.551,,
12A,Xuzhou,BK58957A,2024-05-31,7.0,1029.0,7.203,,
12A,Xuzhou,BK58957A,2024-05-31,14.0,1029.0,14.406,,
12A,Xuzhou,BK58957A,2024-05-31,5.0,1029.0,5.145,,
12A,Xuzhou,BK000537A,2024-05-31,3.0,871.0,2.613,,
12A,Xuzhou,BK000537A,2024-05-31,3.0,871.0,2.613,,
12A,Xuzhou,BK000537B,2024-05-31,36.0,791.0,28.476,,
12A,Xuzhou,BK000537B,2024-05-31,25.0,791.0,19.775,,
12A,Xuzhou,BK000537B,2024-05-31,34.0,791.0,26.894,,
12A,Xuzhou,BK000537B,2024-05-31,5.0,791.0,3.955,,
12A,Xuzhou,BK000537B,2024-05-31,2.0,791.0,1.582,,
12A,Xuzhou,BK000537B,2024-05-31,20.0,791.0,15.82,,
12A,Xuzhou,BK59202B,2024-05-31,2.0,530.0,1.06,,
12A,Xuzhou,BK59202C,2024-05-31,2.0,470.0,0.94,,
12A,Xuzhou,BK59202A,2024-05-31,2.0,560.0,1.12,,
12A,Xuzhou,PPS10BHPP,2024-05-31,2.0,98.0,0.196,,
12A,Xuzhou,OU7000FI2100-1AB,2024-05-31,4.0,4903.0,19.612,,
12A,Xuzhou,OU7000DT15-1K,2024-05-31,3.0,5800.0,17.4,,
12A,Xuzhou,0005480XXXC001,2024-05-31,1.0,485.0,0.485,,
12A,Xuzhou,0005480XXXC001,2024-05-31,79.0,485.0,38.315,,
12A,Xuzhou,0005480XXXC001,2024-05-31,2.0,485.0,0.97,,
12A,Xuzhou,0005480XXXC001,2024-05-31,7.0,485.0,3.395,,
12A,Xuzhou,0005480XXXC001,2024-05-31,9.0,485.0,4.365,,
12A,Xuzhou,0005480XXXC001,2024-05-31,2.0,485.0,0.97,,
12A,Xuzhou,0005480XXXC001,2024-05-31,11.0,485.0,5.335,,
12A,Xuzhou,2031-307-01A,2024-05-31,5.0,1129.0,5.645,,
12A,Xuzhou,A267TK,2024-05-31,1.0,148.0,0.148,,
12A,Xuzhou,A267TK,2024-05-31,15.0,148.0,2.22,,
12A,Xuzhou,A267T2K,2024-05-31,1.0,148.0,0.148,,
12A,Xuzhou,A267T2K,2024-05-31,39.0,148.0,5.772,,
12A,Xuzhou,A171RR,2024-05-31,8.0,180.0,1.44,,
12A,Xuzhou,A171RR,2024-05-31,20.0,180.0,3.6,,
12A,Xuzhou,A171RR,2024-05-31,4.0,180.0,0.72,,
12A,Xuzhou,A193TG2,2024-05-31,7.0,153.0,1.071,,
12A,Xuzhou,A193TG2,2024-05-31,13.0,153.0,1.989,,
235,Wodonga,PCLWC-1ML,2024-06-30,1.0,65.0,0.065,,
235,Wodonga,PCLWC-1ML,2024-06-30,5.0,65.0,0.325,,
235,Wodonga,PCLWC-1ML,2024-06-30,2.0,65.0,0.13,,
235,Wodonga,DLLE50X330-2RB,2024-06-30,4.0,45.4,0.1816,,
235,Wodonga,DLLE50X330-2RB,2024-06-30,12.0,45.4,0.5448,,
235,Wodonga,BK4T4502,2024-06-30,4.0,28.0,0.112,,
235,Wodonga,BK4T4502,2024-06-30,8.0,28.0,0.224,,
235,Wodonga,BK4T4502,2024-06-30,20.0,28.0,0.56,,
235,Wodonga,BK4T4502,2024-06-30,10.0,28.0,0.28,,
235,Wodonga,BK4T4502,2024-06-30,6.0,28.0,0.168,,
235,Wodonga,AE366,2024-06-30,3.0,12.1,0.0363,,
235,Wodonga,AE366,2024-06-30,2.0,12.1,0.0242,,
235,Wodonga,DELB120X440-4,2024-06-30,2.0,93.0,0.186,,
235,Wodonga,AE443,2024-06-30,1.0,13.6,0.0136,,
235,Wodonga,AE443,2024-06-30,15.0,13.6,0.204,,
235,Wodonga,AE443,2024-06-30,9.0,13.6,0.1224,,
235,Wodonga,DELB100X410-3,2024-06-30,13.0,110.0,1.43,,
235,Wodonga,T710HEPL,2024-06-30,19.0,54.0,1.026,,
235,Wodonga,DLLA70X320-3LA,2024-06-30,2.0,45.4,0.0908,,
235,Wodonga,DELB120X320-2R,2024-06-30,6.0,92.0,0.552,,
235,Wodonga,DELB110X290-1,2024-06-30,4.0,85.0,0.34,,
235,Wodonga,BK4T4503,2024-06-30,4.0,32.8,0.1312,,
235,Wodonga,T710-ES1A,2024-06-30,1.0,114.2,0.1142,,
235,Wodonga,T710-ES1A,2024-06-30,2.0,114.2,0.2284,,
235,Wodonga,DLLD40X380-1,2024-06-30,5.0,27.8,0.139,,
235,Wodonga,T510EG,2024-06-30,16.0,17.2,0.2752,,
235,Wodonga,AE316,2024-06-30,62.0,37.4,2.3188,,
235,Wodonga,AE316,2024-06-30,30.0,37.4,1.122,,
235,Wodonga,AE316,2024-06-30,57.0,37.4,2.1318,,
235,Wodonga,AE316,2024-06-30,2.0,37.4,0.0748,,
235,Wodonga,AE316,2024-06-30,491.0,37.4,18.3634,,
235,Wodonga,AE316,2024-06-30,176.0,37.4,6.5824,,
235,Wodonga,AE316,2024-06-30,85.0,37.4,3.179,,
235,Wodonga,AE316,2024-06-30,26.0,37.4,0.9724,,
235,Wodonga,DELB120X320-1,2024-06-30,3.0,92.0,0.276,,
235,Wodonga,DELB120X320-1,2024-06-30,4.0,92.0,0.368,,
235,Wodonga,DLLE50X330-2LB,2024-06-30,2.0,46.3,0.0926,,
235,Wodonga,AE219,2024-06-30,1.0,21.8,0.0218,,
235,Wodonga,AE193,2024-06-30,1.0,1.6,0.0016,,
235,Wodonga,DLLB100X410-9,2024-06-30,1.0,110.0,0.11,,
235,Wodonga,DLLB100X410-9,2024-06-30,4.0,110.0,0.44,,
235,Wodonga,AE1050,2024-06-30,52.0,32.2,1.6744,,
235,Wodonga,AE1050,2024-06-30,62.0,32.2,1.9964,,
235,Wodonga,AE1050,2024-06-30,3.0,32.2,0.0966,,
235,Wodonga,AE1050,2024-06-30,20.0,32.2,0.644,,
235,Wodonga,AE1050,2024-06-30,36.0,32.2,1.1592,,
235,Wodonga,T810HSAH,2024-06-30,2.0,106.0,0.212,,
235,Wodonga,RC226,2024-06-30,16.0,10.0,0.16,,
235,Wodonga,AE738,2024-06-30,197.0,7.0,1.379,,
235,Wodonga,DLLA70X400-3LA,2024-06-30,1.0,55.0,0.055,,
235,Wodonga,AE191,2024-06-30,33.0,1.6,0.0528,,
235,Wodonga,AE191,2024-06-30,34.0,1.6,0.0544,,
235,Wodonga,BK4T5502,2024-06-30,6.0,34.0,0.204,,
235,Wodonga,BK4T5502,2024-06-30,8.0,34.0,0.272,,
235,Wodonga,AE653,2024-06-30,1.0,9.8,0.0098,,
235,Wodonga,AE653,2024-06-30,28.0,9.8,0.2744,,
235,Wodonga,T810HEPL,2024-06-30,1.0,78.0,0.078,,
235,Wodonga,RC246,2024-06-30,5.0,8.9,0.0445,,
235,Wodonga,T510-LT1,2024-06-30,2.0,43.0,0.086,,
235,Wodonga,T510EAW,2024-06-30,3.0,24.0,0.072,,
235,Wodonga,T330EG,2024-06-30,18.0,7.4,0.1332,,
235,Wodonga,DELB120X380-2R,2024-06-30,1.0,110.0,0.11,,
235,Wodonga,AE442,2024-06-30,19.0,8.0,0.152,,
235,Wodonga,K174-850,2024-06-30,278.0,3.7,1.0286,,
235,Wodonga,K174-850,2024-06-30,632.0,3.7,2.3384,,
235,Wodonga,PA10WC1,2024-06-30,5.0,32.0,0.16,,
235,Wodonga,DLLA70X400-2A,2024-06-30,5.0,54.0,0.27,,
235,Wodonga,DEWA135-3,2024-06-30,1.0,108.0,0.108,,
235,Wodonga,DELB110X290-1R,2024-06-30,1.0,83.0,0.083,,
235,Wodonga,AE313E,2024-06-30,70.0,30.0,2.1,,
235,Wodonga,AE313E,2024-06-30,1.0,30.0,0.03,,
235,Wodonga,DELB120X300-6R,2024-06-30,2.0,95.0,0.19,,
235,Wodonga,AE1332,2024-06-30,32.0,42.0,1.344,,
235,Wodonga,AE1332,2024-06-30,215.0,42.0,9.03,,
235,Wodonga,AE1332,2024-06-30,215.0,42.0,9.03,,
235,Wodonga,AE1332,2024-06-30,32.0,42.0,1.344,,
235,Wodonga,AE1332,2024-06-30,18.0,42.0,0.756,,
235,Wodonga,AE1332,2024-06-30,100.0,42.0,4.2,,
235,Wodonga,AE1332,2024-06-30,211.0,42.0,8.862,,
235,Wodonga,PWN10D,2024-06-30,2.0,120.0,0.24,,
235,Wodonga,PWN10D,2024-06-30,3.0,120.0,0.36,,
235,Wodonga,T610LG,2024-06-30,17.0,39.0,0.663,,
235,Wodonga,AE79,2024-06-30,20.0,1.8,0.036,,
235,Wodonga,AE79,2024-06-30,10.0,1.8,0.018,,
235,Wodonga,DELB100X350-4R,2024-06-30,1.0,90.0,0.09,,
235,Wodonga,BK8136,2024-06-30,4.0,69.0,0.276,,
235,Wodonga,BK8136,2024-06-30,1.0,69.0,0.069,,
235,Wodonga,DLLA70X400-3RA,2024-06-30,2.0,55.0,0.11,,
235,Wodonga,DELA90X320-4R,2024-06-30,2.0,52.0,0.104,,
235,Wodonga,T710-LT4,2024-06-30,1.0,119.0,0.119,,
235,Wodonga,T510EPC,2024-06-30,24.0,18.0,0.432,,
235,Wodonga,PCLWC-2M,2024-06-30,3.0,54.0,0.162,,
235,Wodonga,PCLWC-2M,2024-06-30,10.0,54.0,0.54,,
235,Wodonga,PCLWC-2M,2024-06-30,2.0,54.0,0.108,,
235,Wodonga,DELB120X320-2L,2024-06-30,2.0,94.0,0.188,,
235,Wodonga,DELB120X320-2L,2024-06-30,4.0,94.0,0.376,,
235,Wodonga,U0757,2024-06-30,6.0,32.2,0.1932,,
235,Wodonga,BK8220-R,2024-06-30,2.0,67.0,0.134,,
235,Wodonga,T810WC7H,2024-06-30,224.0,18.0,4.032,,
235,Wodonga,T810WC7H,2024-06-30,137.0,18.0,2.466,,
235,Wodonga,T810WC7H,2024-06-30,66.0,18.0,1.188,,
235,Wodonga,T810WC7H,2024-06-30,8.0,18.0,0.144,,
235,Wodonga,PPS9BHPSA-3,2024-06-30,4.0,102.0,0.408,,
235,Wodonga,PPS9BHPSA-3,2024-06-30,1.0,102.0,0.102,,
235,Wodonga,PPS9BHPSA-3,2024-06-30,36.0,102.0,3.672,,
235,Wodonga,T710-LS4,2024-06-30,2.0,114.0,0.228,,
235,Wodonga,DLWB90X495-1,2024-06-30,2.0,59.0,0.118,,
235,Wodonga,RC162,2024-06-30,1.0,4.7,0.0047,,
235,Wodonga,BK9W4551,2024-06-30,13.0,45.0,0.585,,
235,Wodonga,BK9W4551,2024-06-30,2.0,45.0,0.09,,
235,Wodonga,BK9W4551,2024-06-30,3.0,45.0,0.135,,
235,Wodonga,AE441,2024-06-30,12.0,11.2,0.1344,,
235,Wodonga,DEWB135-1,2024-06-30,5.0,119.0,0.595,,
235,Wodonga,DEWB135-1,2024-06-30,7.0,119.0,0.833,,
235,Wodonga,DEWB135-1,2024-06-30,2.0,119.0,0.238,,
235,Wodonga,DEWB135-1,2024-06-30,42.0,119.0,4.998,,
235,Wodonga,T390EPT,2024-06-30,22.0,10.0,0.22,,
235,Wodonga,T430EG,2024-06-30,38.0,13.0,0.494,,
235,Wodonga,T710HLG,2024-06-30,8.0,63.0,0.504,,
235,Wodonga,T710HLG,2024-06-30,3.0,63.0,0.189,,
235,Wodonga,T710HLG,2024-06-30,16.0,63.0,1.008,,
235,Wodonga,T710HLG,2024-06-30,92.0,63.0,5.796,,
235,Wodonga,DEWB100-1,2024-06-30,30.0,82.0,2.46,,
235,Wodonga,DEWB100-1,2024-06-30,3.0,82.0,0.246,,
235,Wodonga,DEWB100-1,2024-06-30,31.0,82.0,2.542,,
235,Wodonga,DEWB100-1,2024-06-30,11.0,82.0,0.902,,
235,Wodonga,T690HEPL,2024-06-30,3.0,39.0,0.117,,
235,Wodonga,T710SASA,2024-06-30,1.0,64.8,0.0648,,
235,Wodonga,T810WC4,2024-06-30,4.0,17.8,0.0712,,
235,Wodonga,BK8218-L,2024-06-30,3.0,36.0,0.108,,
235,Wodonga,AE77,2024-06-30,24.0,3.2,0.0768,,
235,Wodonga,AE77,2024-06-30,46.0,3.2,0.1472,,
235,Wodonga,AE77,2024-06-30,96.0,3.2,0.3072,,
235,Wodonga,AE77,2024-06-30,77.0,3.2,0.2464,,
235,Wodonga,DELB120X440-5,2024-06-30,1.0,133.0,0.133,,
235,Wodonga,AE649,2024-06-30,20.0,43.0,0.86,,
235,Wodonga,AE649,2024-06-30,67.0,43.0,2.881,,
235,Wodonga,AE649,2024-06-30,10.0,43.0,0.43,,
235,Wodonga,AE649,2024-06-30,12.0,43.0,0.516,,
235,Wodonga,AE649,2024-06-30,88.0,43.0,3.784,,
235,Wodonga,T710WC1,2024-06-30,20.0,12.0,0.24,,
235,Wodonga,T710WC1,2024-06-30,11.0,12.0,0.132,,
235,Wodonga,T710WC1,2024-06-30,4.0,12.0,0.048,,
235,Wodonga,AE320M2,2024-06-30,82.0,44.2,3.6244,,
235,Wodonga,AE320M2,2024-06-30,390.0,44.2,17.238,,
235,Wodonga,AE320M2,2024-06-30,55.0,44.2,2.431,,
